Date,Project_ID,Project_Name,Planned_Spend,Actual_Spend,Cumulative_Planned_Spend,Cumulative_Actual_Spend,Financial_Variance
2026-09-01,JED-PROJ-084,Haramain Gateway Al Ajwad Drainage Capacity Enhancement,1246040,6718981,26177306,26289135,111829
2025-12-05,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,0,463176,0,463176,463176
2026-01-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013033,1870517,2013033,2333693,320660
2026-02-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013032,2559342,4026065,4893035,866970
2026-03-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2018971,77196,6045036,4970231,-1074805
2026-04-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013032,1864578,8058068,6834809,-1223259
2026-05-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013033,3248168,10071101,10082977,11876
2026-06-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013032,1609238,12084133,11692215,-391918
2026-07-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2018971,1270764,14103104,12962979,-1140125
2026-08-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013032,1502352,16116136,14465331,-1650805
2026-09-01,JED-PROJ-085,Northern Jeddah Al Rowais Water Channel Rehabilitation,2013033,8858880,18129169,23324211,5195042
2025-11-17,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,0,813612,0,813612,813612
2025-12-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498132,1598575,2498132,2412187,-85945
2026-01-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498133,3323204,4996265,5735391,739126
2026-02-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498132,2847642,7494397,8583033,1088636
2026-03-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498132,3317474,9992529,11900507,1907978
2026-04-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498133,2458024,12490662,14358531,1867869
2026-05-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2503862,3982115,14994524,18340646,3346122
2026-06-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498132,2114245,17492656,20454891,2962235
2026-07-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498132,4566540,19990788,25021431,5030643
2026-08-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498133,1879329,22488921,26900760,4411839
2026-09-01,JED-PROJ-086,Southern Jeddah Al Zahra Drainage Capacity Enhancement,2498132,115166,24987053,27015926,2028873
2025-07-17,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,0,3036993,0,3036993,3036993
2025-08-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,4344895,8556783,7381888,-1174895
2025-09-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,5231608,17113566,12613496,-4500070
2025-10-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,4522238,25670349,17135734,-8534615
2025-11-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8578951,6251328,34249300,23387062,-10862238
2025-12-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,8867133,42806083,32254195,-10551888
2026-01-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,8756293,51362866,41010488,-10352378
2026-02-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,3524686,59919649,44535174,-15384475
2026-03-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,5364615,68476432,49899789,-18576643
2026-04-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,7537063,77033215,57436852,-19596363
2026-05-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,4078881,85589998,61515733,-24074265
2026-06-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8578951,2948321,94168949,64464054,-29704895
2026-07-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,10175035,102725732,74639089,-28086643
2026-08-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,9332657,111282515,83971746,-27310769
2026-09-01,JED-PROJ-087,Eastern Jeddah Al Bawadi Water Channel Rehabilitation,8556783,104064142,119839298,188035888,68196590
2024-06-07,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,0,1034910,0,1034910,1034910
2024-07-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,1887189,4657095,2922099,-1734996
2024-08-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,6392091,9314190,9314190,0
2024-09-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,2145917,13971285,11460107,-2511178
2024-10-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,6498626,18628380,17958733,-669647
2024-11-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657096,6224679,23285476,24183412,897936
2024-12-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,2328548,27942571,26511960,-1430611
2025-01-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,6285556,32599666,32797516,197850
2025-02-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,5281085,37256761,38078601,821840
2025-03-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,5281085,41913856,43359686,1445830
2025-04-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,760964,46570951,44120650,-2450301
2025-05-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,5463716,51228046,49584366,-1643680
2025-06-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,3196045,55885141,52780411,-3104730
2025-07-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657096,9161998,60542237,61942409,1400172
2025-08-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4672314,4200517,65214551,66142926,928375
2025-09-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,2435083,69871646,68578009,-1293637
2025-10-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,6209460,74528741,74787469,258728
2025-11-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,2800344,79185836,77587813,-1598023
2025-12-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,5113674,83842931,82701487,-1141444
2026-01-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657096,1643680,88500027,84345167,-4154860
2026-02-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,8203184,93157122,92548351,-608771
2026-03-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,1111006,97814217,93659357,-4154860
2026-04-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,8385815,102471312,102045172,-426140
2026-05-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,4322272,107128407,106367444,-760963
2026-06-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,4154859,111785502,110522303,-1263199
2026-07-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,867498,116442597,111389801,-5052796
2026-08-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657095,6026829,121099692,117416630,-3683062
2026-09-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,4657096,24173239,125756788,141589869,15833081
2022-12-08,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,0,0,0,0,0
2023-01-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,7496625,12805240,7496625,-5308615
2023-02-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,23781161,25610481,31277786,5667305
2023-03-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,7855315,38415721,39133101,717380
2023-04-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12841109,9612898,51256830,48745999,-2510831
2023-05-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,13988918,64062071,62734917,-1327154
2023-06-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,13450883,76867311,76185800,-681511
2023-07-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,14778036,89672552,90963836,1291284
2023-08-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,11729170,102477792,102693006,215214
2023-09-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,18006248,115283032,120699254,5416222
2023-10-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,7353150,128088273,128052404,-35869
2023-11-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12841109,19225795,140929382,147278199,6348817
2023-12-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,10975920,153734622,158254119,4519497
2024-01-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,4519496,166539863,162773615,-3766248
2024-02-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,22131186,179345103,184904801,5559698
2024-03-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,2295618,192150343,187200419,-4949924
2024-04-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,21880102,204955584,209080521,4124937
2024-05-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,7137935,217760824,216218456,-1542368
2024-06-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12841109,19261664,230601933,235480120,4878187
2024-07-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,12661765,243407174,248141885,4734711
2024-08-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,12016121,256212414,260158006,3945592
2024-09-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,12590027,269017654,272748033,3730379
2024-10-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,6564030,281822895,279312063,-2510832
2024-11-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,9899850,294628135,289211913,-5416222
2024-12-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,17001916,307433376,306213829,-1219547
2025-01-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12841109,9828112,320274485,316041941,-4232544
2025-02-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,19548616,333079725,335590557,2510832
2025-03-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805241,8285743,345884966,343876300,-2008666
2025-04-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,12805240,0,358690206,333390356,-25299850
2025-12-04,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,0,528229,0,528229,528229
2026-01-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,9508128,5831237,10036357,4205120
2026-02-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,6255892,11662474,16292249,4629775
2026-03-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5820880,11558899,17483354,27851148,10367794
2026-04-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,9052400,23314591,36903548,13588957
2026-05-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,7208777,29145828,44112325,14966497
2026-06-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,9280263,34977065,53392588,18415523
2026-07-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5820880,9425268,40797945,62817856,22019911
2026-08-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,6628760,46629182,69446616,22817434
2026-09-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5831237,6834968,52460419,76281584,23821165
2025-01-04,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,0,0,0,0,0
2025-02-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,0,1233458,0,-1233458
2025-03-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1230602,471112,2464060,471112,-1992948
2025-04-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,0,3697518,471112,-3226406
2025-05-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,256971,4930976,728083,-4202893
2025-06-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1230603,416863,6161579,1144946,-5016633
2025-07-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,1153511,7395037,2298457,-5096580
2025-08-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233457,0,8628494,2298457,-6330037
2025-09-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,611019,9861952,2909476,-6952476
2025-10-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1230603,0,11092555,2909476,-8183079
2025-11-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,0,12326013,2909476,-9416537
2025-12-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,439705,13559471,3349181,-10210290
2026-01-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1230602,234128,14790073,3583309,-11206764
2026-02-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,0,16023531,3583309,-12440222
2026-03-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,813740,17256989,4397049,-12859940
2026-04-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,0,18490447,4397049,-14093398
2026-05-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1230602,585321,19721049,4982370,-14738679
2026-06-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,336917,20954507,5319287,-15635220
2026-07-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,0,22187965,5319287,-16868678
2026-08-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1230603,2855,23418568,5322142,-18096426
2026-09-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,1233458,14415775,24652026,19737917,-4914109
2025-12-20,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,0,0,0,0,0
2026-01-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8711281,3779604,8711281,3779604,-4931677
2026-02-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8731492,13824863,17442773,17604467,161694
2026-03-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8711280,161694,26154053,17766161,-8387892
2026-04-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8711281,11641990,34865334,29408151,-5457183
2026-05-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8731492,9095305,43596826,38503456,-5093370
2026-06-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8711281,1576519,52308107,40079975,-12228132
2026-07-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8711280,6306078,61019387,46386053,-14633334
2026-08-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8731493,6831584,69750880,53217637,-16533243
2026-09-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8711280,50138917,78462160,103356554,24894394
2023-11-15,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,0,0,0,0,0
2023-12-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,10329572,8809870,10329572,1519702
2024-01-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809869,3810269,17619739,14139841,-3479898
2024-02-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,12355842,26429609,26495683,66074
2024-03-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,12686212,35239479,39181895,3942416
2024-04-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809869,7356241,44049348,46538136,2488788
2024-05-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,7224093,52859218,53762229,903011
2024-06-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809869,6365131,61669087,60127360,-1541727
2024-07-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,11342707,70478957,71470067,991110
2024-08-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,8039007,79288827,79509074,220247
2024-09-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809869,7994956,88098696,87504030,-594666
2024-10-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,6475254,96908566,93979284,-2929282
2024-11-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,14800581,105718436,108779865,3061429
2024-12-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809869,5351996,114528305,114131861,-396444
2025-01-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,6783600,123338175,120915461,-2422714
2025-02-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,10175399,132148045,131090860,-1057185
2025-03-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809869,9184289,140957914,140275149,-682765
2025-04-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8809870,12091546,149767784,152366695,2598911
