Date,Project_ID,Project_Name,Planned_Progress,Actual_Progress,Progress_Variance
2025-04-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,30.6,28.99,-1.61
2025-05-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,33.66,32.58,-1.08
2025-06-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,36.72,34.68,-2.04
2025-07-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,39.78,40.7,0.92
2025-08-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,42.85,43.46,0.61
2025-09-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,45.91,45.06,-0.85
2025-10-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,48.97,49.14,0.17
2025-11-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,52.03,50.98,-1.05
2025-12-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,55.09,54.34,-0.75
2026-01-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,58.15,55.42,-2.73
2026-02-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,61.21,60.81,-0.4
2026-03-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,64.27,61.54,-2.73
2026-04-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,67.33,67.05,-0.28
2026-05-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,70.39,69.89,-0.5
2026-06-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,73.45,72.62,-0.83
2026-07-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,76.51,73.19,-3.32
2026-08-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,79.57,77.15,-2.42
2026-09-01,JED-PROJ-088,Western Jeddah Al Waha Water Channel Rehabilitation,82.63,81.74,-0.89
2022-12-08,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,0.0,0.0,0.0
2023-01-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,3.57,2.09,-1.48
2023-02-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,7.14,8.72,1.58
2023-03-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,10.71,10.91,0.2
2023-04-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,14.29,13.59,-0.7
2023-05-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,17.86,17.49,-0.37
2023-06-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,21.43,21.24,-0.19
2023-07-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,25.0,25.36,0.36
2023-08-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,28.57,28.63,0.06
2023-09-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,32.14,33.65,1.51
2023-10-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,35.71,35.7,-0.01
2023-11-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,39.29,41.06,1.77
2023-12-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,42.86,44.12,1.26
2024-01-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,46.43,45.38,-1.05
2024-02-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,50.0,51.55,1.55
2024-03-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,53.57,52.19,-1.38
2024-04-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,57.14,58.29,1.15
2024-05-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,60.71,60.28,-0.43
2024-06-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,64.29,65.65,1.36
2024-07-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,67.86,69.18,1.32
2024-08-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,71.43,72.53,1.1
2024-09-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,75.0,76.04,1.04
2024-10-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,78.57,77.87,-0.7
2024-11-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,82.14,80.63,-1.51
2024-12-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,85.71,85.37,-0.34
2025-01-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,89.29,88.11,-1.18
2025-02-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,92.86,93.56,0.7
2025-03-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,96.43,95.87,-0.56
2025-04-01,JED-PROJ-089,Central Jeddah Al Baghdadiyah Flood Mitigation Program,100.0,100.0,0.0
2025-12-04,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,0.0,0.51,0.51
2026-01-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,5.63,9.69,4.06
2026-02-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,11.26,15.73,4.47
2026-03-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,16.88,26.89,10.01
2026-04-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,22.51,35.63,13.12
2026-05-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,28.14,42.59,14.45
2026-06-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,33.77,51.55,17.78
2026-07-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,39.39,60.65,21.26
2026-08-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,45.02,67.05,22.03
2026-09-01,JED-PROJ-090,Corniche Al Samer Stormwater Drainage Upgrade,50.65,63.7,13.05
2025-01-04,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,0.0,0.0,0.0
2025-02-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,4.32,0.0,-4.32
2025-03-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,8.63,1.65,-6.98
2025-04-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,12.95,1.65,-11.3
2025-05-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,17.27,2.55,-14.72
2025-06-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,21.58,4.01,-17.57
2025-07-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,25.9,8.05,-17.85
2025-08-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,30.22,8.05,-22.17
2025-09-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,34.54,10.19,-24.35
2025-10-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,38.85,10.19,-28.66
2025-11-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,43.17,10.19,-32.98
2025-12-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,47.49,11.73,-35.76
2026-01-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,51.8,12.55,-39.25
2026-02-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,56.12,12.55,-43.57
2026-03-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,60.44,15.4,-45.04
2026-04-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,64.76,15.4,-49.36
2026-05-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,69.07,17.45,-51.62
2026-06-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,73.39,18.63,-54.76
2026-07-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,77.71,18.63,-59.08
2026-08-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,82.02,18.64,-63.38
2026-09-01,JED-PROJ-091,Airport District Al Muhammadiyah Stormwater Drainage Upgrade,86.34,53.81,-32.53
2025-12-20,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,0.0,0.0,0.0
2026-01-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,4.31,1.87,-2.44
2026-02-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,8.63,8.71,0.08
2026-03-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,12.94,8.79,-4.15
2026-04-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,17.25,14.55,-2.7
2026-05-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,21.57,19.05,-2.52
2026-06-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,25.88,19.83,-6.05
2026-07-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,30.19,22.95,-7.24
2026-08-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,34.51,26.33,-8.18
2026-09-01,JED-PROJ-092,Obhur Al Shati Runoff Management Improvement,38.82,34.99,-3.83
2023-11-15,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,0.0,0.0,0.0
2023-12-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,4.0,4.69,0.69
2024-01-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,8.0,6.42,-1.58
2024-02-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,12.0,12.03,0.03
2024-03-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,16.0,17.79,1.79
2024-04-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,20.0,21.13,1.13
2024-05-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,24.0,24.41,0.41
2024-06-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,28.0,27.3,-0.7
2024-07-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,32.0,32.45,0.45
2024-08-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,36.0,36.1,0.1
2024-09-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,40.0,39.73,-0.27
2024-10-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,44.0,42.67,-1.33
2024-11-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,48.0,49.39,1.39
2024-12-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,52.0,51.82,-0.18
2025-01-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,56.0,54.9,-1.1
2025-02-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,60.0,59.52,-0.48
2025-03-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,64.0,63.69,-0.31
2025-04-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,68.0,69.18,1.18
2025-05-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,72.0,72.84,0.84
2025-06-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,76.0,76.97,0.97
2025-07-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,80.0,78.24,-1.76
2025-08-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,84.0,83.7,-0.3
2025-09-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,88.0,87.93,-0.07
2025-10-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,92.0,90.27,-1.73
2025-11-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,96.0,95.14,-0.86
2025-12-01,JED-PROJ-093,Al Balad Al Aziziyah Runoff Management Improvement,100.0,100.0,0.0
2025-09-21,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,0.0,0.0,0.0
2025-10-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,2.72,0.0,-2.72
2025-11-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,5.44,0.0,-5.44
2025-12-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,8.17,0.0,-8.17
2026-01-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,10.89,0.0,-10.89
2026-02-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,13.61,0.0,-13.61
2026-03-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,16.34,0.0,-16.34
2026-04-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,19.06,0.0,-19.06
2026-05-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,21.78,0.0,-21.78
2026-06-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,24.5,0.0,-24.5
2026-07-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,27.22,0.0,-27.22
2026-08-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,29.95,0.0,-29.95
2026-09-01,JED-PROJ-094,King Abdulaziz Road Al Naseem Stormwater Drainage Upgrade,32.67,10.38,-22.29
2024-03-12,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,0.0,0.0,0.0
2024-04-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,2.9,2.7,-0.2
2024-05-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,5.8,4.22,-1.58
2024-06-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,8.7,7.59,-1.11
2024-07-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,11.6,11.81,0.21
2024-08-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,14.5,13.61,-0.89
2024-09-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,17.4,15.99,-1.41
2024-10-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,20.3,18.8,-1.5
2024-11-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,23.21,21.77,-1.44
2024-12-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,26.11,25.68,-0.43
2025-01-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,29.01,28.8,-0.21
2025-02-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,31.91,31.77,-0.14
2025-03-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,34.81,33.9,-0.91
2025-04-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,37.71,34.95,-2.76
2025-05-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,40.61,39.03,-1.58
2025-06-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,43.51,40.87,-2.64
2025-07-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,46.41,42.95,-3.46
2025-08-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,49.31,47.8,-1.51
2025-09-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,52.21,47.8,-4.41
2025-10-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,55.11,53.49,-1.62
2025-11-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,58.01,54.65,-3.36
2025-12-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,60.91,58.02,-2.89
2026-01-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,63.81,60.84,-2.97
2026-02-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,66.72,64.43,-2.29
2026-03-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,69.62,66.24,-3.38
2026-04-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,72.52,68.89,-3.63
2026-05-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,75.42,69.66,-5.76
2026-06-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,78.32,74.03,-4.29
2026-07-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,81.22,75.44,-5.78
2026-08-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,84.12,80.3,-3.82
2026-09-01,JED-PROJ-095,Prince Majed Corridor Al Thaghr Drainage Capacity Enhancement,87.02,84.6,-2.42
2024-09-22,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,0.0,0.65,0.65
2024-10-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,4.55,2.9,-1.65
2024-11-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,9.09,7.6,-1.49
2024-12-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,13.64,14.42,0.78
2025-01-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,18.18,16.64,-1.54
2025-02-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,22.73,21.18,-1.55
2025-03-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,27.27,25.52,-1.75
2025-04-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,31.82,33.46,1.64
2025-05-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,36.36,37.22,0.86
2025-06-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,40.91,40.38,-0.53
2025-07-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,45.45,44.72,-0.73
2025-08-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,50.0,49.46,-0.54
2025-09-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,54.55,55.53,0.98
2025-10-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,59.09,59.67,0.58
2025-11-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,63.64,62.5,-1.14
2025-12-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,68.18,67.01,-1.17
2026-01-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,72.73,71.28,-1.45
2026-02-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,77.27,77.85,0.58
2026-03-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,81.82,82.77,0.95
2026-04-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,86.36,85.52,-0.84
2026-05-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,90.91,89.18,-1.73
2026-06-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,95.45,93.95,-1.5
2026-07-01,JED-PROJ-096,Haramain Gateway Prince Fawaz Stormwater Drainage Upgrade,100.0,100.0,0.0
2025-05-17,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,0.0,0.0,0.0
2025-06-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,6.19,4.76,-1.43
2025-07-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,12.38,8.02,-4.36
2025-08-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,18.56,10.93,-7.63
2025-09-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,24.75,14.09,-10.66
2025-10-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,30.94,17.57,-13.37
2025-11-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,37.12,23.13,-13.99
2025-12-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,43.31,27.49,-15.82
2026-01-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,49.5,30.81,-18.69
2026-02-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,55.69,34.19,-21.5
2026-03-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,61.88,36.21,-25.67
2026-04-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,68.06,43.34,-24.72
2026-05-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,74.25,46.51,-27.74
2026-06-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,80.44,48.48,-31.96
2026-07-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,86.62,54.74,-31.88
2026-08-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,92.81,57.16,-35.65
2026-09-01,JED-PROJ-097,Northern Jeddah Al Marwah Stormwater Drainage Upgrade,99.0,79.79,-19.21
2024-03-12,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,0.0,0.89,0.89
2024-04-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,3.45,4.57,1.12
2024-05-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,6.9,7.46,0.56
2024-06-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,10.34,9.01,-1.33
2024-07-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,13.79,13.21,-0.58
2024-08-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,17.24,18.78,1.54
2024-09-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,20.69,19.7,-0.99
2024-10-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,24.14,23.68,-0.46
2024-11-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,27.59,27.34,-0.25
2024-12-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,31.03,30.82,-0.21
2025-01-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,34.48,34.89,0.41
2025-02-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,37.93,39.53,1.6
2025-03-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,41.38,40.45,-0.93
2025-04-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,44.83,43.46,-1.37
2025-05-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,48.28,47.19,-1.09
2025-06-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,51.72,53.12,1.4
2025-07-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,55.17,55.7,0.53
2025-08-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,58.62,57.85,-0.77
2025-09-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,62.07,63.21,1.14
2025-10-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,65.52,66.82,1.3
2025-11-01,JED-PROJ-098,Southern Jeddah Al Balad Drainage Network Expansion,68.97,70.21,1.24
